id,name,register_date,followed_by,followers_count,link,account_description_based_on_last_20_tweets,mentioned_entities
883476092832681984,ETHGlobal,Sat Jul 08 00:01:29 +0000 2017,"tarunchitra, hal2001, wallfaicer, odagius, chrismaree_, hsinjuchuang, Mega_Fund, eddylazzarin, carrawu, meigga, JReedRosenthal, hardhathen, lalleclausen, leeorgroen, pythianism, adam_badrawi, b_potts23, AliceL991, 0xmaggie5, NPC_Leo, elaineyang73, sandeepnailwal, benlakoff, BalderBomans, 0xsudogm, hildobby_, casatay, Yannimoto, reganbozman, DAnconia_Crypto, AugieIlag, caitlinxyz, HassanBassiri, chloejiani, asharoraa, KD2Moon, BAYC6603, dujunx, jessewldn, calebshough, sreeramkannan, pbartstephens, CremeDeLaCrypto, yuan_han_li, Louissongyz, novogratz, willnuelle, kevin_kelly_ii, YanLiberman, alexgolding_, brxckinridge, anjan_vinod, notscottmoore, chtmorris, Warren_XF, lmrankhan, DangerWillRobin, stutireal, joeykrug, Andrea__Chang, shreyansh_27, KyleSamani, benmeyer154, dotcuriouscat, MariaShen, merschmax_, camillionaire_m, Rewkang, shaishav0x, blockhiro, CarlKVogel, will__price, ballsyalchemist, Chloeeewrx_, DCbuild3r, 0xdenniswon, martinetlee, AshAEgan, katherineykwu, dberenzon, DannySursock, willwangtf, YorkZhu2, LucidMasi, alexhevans, eclecticcapital, EvansHuangfu, BronheimDaniel, emmacui, zhao_eth, Issa_Issa_Z, _LewisHarland_",92,https://x.com/i/user/883476092832681984,"The user seems to be heavily involved in the Ethereum and crypto community, particularly focused on attending hackathons, interacting with builders, and developing projects related to privacy, data security, decentralized finance (DeFi), and wellness applications.","['Pragma New York', 'Circle', 'PayPal', 'ETHGlobal', 'Howard Wu', 'Ledger', 'ECDSA', 'ZircuitL2', 'IPFS', '0G Labs', 'Privy', 'ChromaMind', 'Zenny', '1inch', 'Porto', 'Sokushuu_de', 'Savio', 'CoverMax']"
546460454,Ryan Berckmans,Fri Apr 06 02:51:02 +0000 2012,"tarunchitra, hal2001, seanbrown_0, herbiefu, cdixon, alive_eth, DarenMatsuoka, JReedRosenthal, _weidai, gametheorizing, arul_1111i, im_manderson, pythianism, adam_badrawi, b_potts23, aeyakovenko, 0xmaggie5, NPC_Leo, akshat_hk, santiagoroel, sandeepnailwal, TrustlessState, RyanSAdams, benlakoff, masonnystrom, Ishanee_, tomhschmidt, hildobby_, Yannimoto, MikeZajko, DAnconia_Crypto, tim_khoury, fehrsam, FrankieIsLost, gakonst, arjunblj, HassanBassiri, asharoraa, 0xAikoDai, KD2Moon, Wuhuoqiu, jchervinsky, Derekmw23, gham1lt0n, calebshough, sreeramkannan, pbartstephens, LukeWasm, suji_yan, shaughnessy119, alexgolding_, VelvetMilkman, brxckinridge, _vshapovalov, lomashuk, artofkot, anjan_vinod, notscottmoore, 13yearoldvc, brockjelmore, Btman_Jeff, panekkkk, joeykrug, benmeyer154, avichal, MariaShen, puntium, blockhiro, fiskantes, DCbuild3r, MikeSilagadze, AshAEgan, dberenzon, mountainwaterpi, LucidMasi, stefancoh, BronheimDaniel, zhao_eth",78,https://x.com/i/user/546460454,"The user's main interests and focus areas appear to be centered around Ethereum (ETH) and its ecosystem. They are highly engaged and knowledgeable about various aspects of Ethereum, including acquisitions, institutional adoption, ecosystem growth, reports, media presence, market performance, and the underlying technology such as Layer 1 (L1) and Layer 2 (L2) scalability solutions. The user seems to have a strong belief in the potential of Ethereum as a revolutionary platform for tokenization, capital markets innovation, and permissionless innovation within the context of decentralized finance and global scalability.","['HSBC', 'Ethereum Strategy', 'Growthepie', 'Jimmy', 'Etherealize_io', 'ElectricCapital', 'Fidelity', 'Vlad', 'Gwart', 'Ryan']"
815322092627333121,jez (blast era),Sat Dec 31 22:21:49 +0000 2016,"tarunchitra, hal2001, seanbrown_0, roshunpatel, 0xKDOT, feynyman, joel_john95, cdixon, guywuolletjr, carrawu, alive_eth, gametheorizing, tumilett, pythianism, rajivpoc, RoyLearner, santiagoroel, 0xkenzi, SPLehman, Ishanee_, tomhschmidt, TheOneandOmsy, 0xsudogm, hildobby_, pat_goodridge, Yannimoto, Aryonchain, FrankieIsLost, arjunblj, HassanBassiri, MapleLeafCap, KD2Moon, rajgokal, _jaechung, a_chang888, dcfgod, rongplace, Derekmw23, jphackworth42, linsajiao, novogratz, anildelphi, YanLiberman, zemariamacedo, pierskicks, clwnwrldnjyr, VelvetMilkman, brxckinridge, lomashuk, sgershuni, artofkot, 13yearoldvc, 0xThoor, DoveyWan, allenday, 0xtony0x, ManoppoMarco, lmrankhan, 0xdjma, SmokeyTheBera, jedbreed, kaiynne, TheOnlyNom, gdog97_, RyanCrucible, 0xren_cf, merschmax_, camillionaire_m, Rewkang, will__price, fiskantes, ballsyalchemist, AshAEgan, mountainwaterpi, LucidMasi, gpl_94, emmacui, caseykcaruso",78,https://x.com/i/user/815322092627333121,"The user's main interests seem to revolve around trading, investing, and analyzing market trends. They are actively involved in cryptocurrency trading, particularly focusing on various tokens and projects. Additionally, the user appears to have a background in poker and enjoys participating in events like the WSOP Main Event.","['GOAT', 'SPX', 'Sailobots', 'BITCOIN', 'BTC', '@sershokunin', 'Hyperliquid', 'Shufflecom', '@__sugs', 'WSOP']"
1446541960181858315,based16z,Fri Oct 08 18:24:25 +0000 2021,"tarunchitra, p2fp2e, chrismaree_, seanbrown_0, roshunpatel, hsinjuchuang, herbiefu, 0xKDOT, guywuolletjr, gametheorizing, unnamedfizz, pythianism, rajivpoc, RoyLearner, adam_badrawi, AliceL991, akshat_hk, SPLehman, hosseeb, tomhschmidt, TheOneandOmsy, 0xsudogm, HadickM, hildobby_, LindsayxLin, Yannimoto, KamBenbrik, DAnconia_Crypto, MoneroMahesh, samiam2194, JustinBarlow, FrankieIsLost, arjunblj, caitlinxyz, emptymetadata, HassanBassiri, chloejiani, MapleLeafCap, KD2Moon, rajgokal, _jaechung, a_chang888, dcfgod, rongplace, jessewldn, jchervinsky, Derekmw23, sreeramkannan, pbartstephens, wbrads, _alekslarsen, CremeDeLaCrypto, yuan_han_li, gracedengx, anildelphi, YanLiberman, shaughnessy119, ceterispar1bus, clwnwrldnjyr, alexgolding_, VelvetMilkman, anjan_vinod, allenday, ManoppoMarco, jackbplatts, mohamedffouda, lmrankhan, DangerWillRobin, stutireal, degenpapi, SmokeyTheBera, jedbreed, TheOnlyNom, KyleSamani, mattshap1, gdog97_, RyanCrucible, benmeyer154, Rewkang, CarlKVogel, fiskantes, ballsyalchemist, AshAEgan, mountainwaterpi, YorkZhu2, LucidMasi, sia_kazi, caseykcaruso",88,https://x.com/i/user/1446541960181858315,"The user's main interests seem to revolve around cryptocurrency, blockchain technology, trading platforms, token launches, market analysis, and investments. They are actively engaged in discussions related to crypto projects, partnerships, market trends, and the financial implications of these technologies.","['Phantom', 'Hyperliquid', 'Chillhouse', 'Housecoin', 'Bitcoin', 'Peter Zeihan', 'S&P', 'IBIT', 'Jeff', 'Alon', 'Pump Fun']"
892097229934125057,breck,Mon Jul 31 18:58:48 +0000 2017,"tarunchitra, hal2001, ShanAggarwal, HoolieG, jonathankingvc, seanbrown_0, herbiefu, davidfeiock, cdixon, eddylazzarin, carrawu, alive_eth, meigga, DarenMatsuoka, JReedRosenthal, hardhathen, pythianism, rajivpoc, RoyLearner, b_potts23, aeyakovenko, AliceL991, SPLehman, TrustlessState, benlakoff, masonnystrom, lstephanian, Ishanee_, tomhschmidt, 0xsudogm, HadickM, pat_goodridge, Yannimoto, nic__carter, riabhutoria, seanjudgeciv, reganbozman, DAnconia_Crypto, JustinBarlow, fehrsam, FrankieIsLost, arjunblj, caitlinxyz, _Dave__White_, chloejiani, 0xMert_, KD2Moon, jessewldn, Derekmw23, AlanaDLevin, gham1lt0n, cooper_kunz, jphackworth42, sreeramkannan, pbartstephens, CremeDeLaCrypto, gracedengx, willnuelle, anildelphi, kevin_kelly_ii, shaughnessy119, CannnGurel, katie_haun, diogomonica, rachaelrad, ahnchrisj, notscottmoore, delitzer, 0xtony0x, ManoppoMarco, DangerWillRobin, stutireal, rushimanche, KyleSamani, dotcuriouscat, avichal, MariaShen, 0xren_cf, SherpaHill, merschmax_, blockhiro, aaronmkern, will__price, AshAEgan, willkantaros, mountainwaterpi, katiewav, LucidMasi, aweissman, nickgrossman, tekinsalimi, mandyzcamp, eclecticcapital, mikojava, BronheimDaniel",95,https://x.com/i/user/892097229934125057,"The user's main interests seem to revolve around technology, specifically in the fields of engineering, stablecoins, crypto, blockchain, and product development. They are interested in discussing trends in tech employment, cryptocurrency projects, product development strategies, and investments in blockchain-related startups.","['OpenAI', 'ChatGPT', 'CoinMarketCap', 'Ellipsis Labs', 'Atlas', 'Ethereum', 'Waymo', 'Avalanche', 'Base', 'dYdX', 'Commonwarexyz', 'Squads', 'Minimmit', 'Solana', 'LaserStream', 'Robinhood', 'Hyperliquid', 'SolFi', 'Gavel', 'XFX', 'Haun Ventures', 'Castle Island Ventures', 'Oak HC/FT', 'Maya Capital', 'CB Ventures', 'Bitso', 'Bridge', 'X', 'Privy', 'Chaos Labs']"
1318419526132862976,Nous Research,Tue Oct 20 05:11:31 +0000 2020,"tarunchitra, jonathankingvc, wallfaicer, 0xRickyW, p2fp2e, odagius, seanbrown_0, roshunpatel, 0xRodney, 0xKDOT, calilyliu, Mega_Fund, guywuolletjr, eddylazzarin, carrawu, _weidai, dianacbiggs, tumilett, pythianism, RoyLearner, aeyakovenko, sandeepnailwal, 0xkenzi, SPLehman, TrustlessState, benlakoff, hosseeb, tomhschmidt, 0xsudogm, HadickM, hildobby_, DAnconia_Crypto, Aryonchain, 0xSamHarrison, tim_khoury, fehrsam, _charlienoyes, arjunblj, HassanBassiri, chloejiani, arrington, kelicallaghan, 0xMert_, 0xAikoDai, Chrislulu816, KD2Moon, rajgokal, dcfgod, Wuhuoqiu, jessewldn, AlanaDLevin, gham1lt0n, jphackworth42, sreeramkannan, pbartstephens, _alekslarsen, _kinjalbshah, LukeWasm, suji_yan, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, lukedelphi, ceterispar1bus, clwnwrldnjyr, CannnGurel, VelvetMilkman, rachaelrad, brxckinridge, sgershuni, artofkot, anjan_vinod, notscottmoore, delitzer, josh_felker, 13yearoldvc, 0xThoor, ErickNomad, allenday, panekkkk, lmrankhan, 0xdjma, jedbreed, Andrea__Chang, abhishek095, RyanCrucible, jubos, MariaShen, SherpaHill, camillionaire_m, Rewkang, blockhiro, aaronmkern, fiskantes, DCbuild3r, 0xdenniswon, klee_049, zsparta, btcdefidadi, AshAEgan, DannySursock, willwangtf, YorkZhu2, LucidMasi, aweissman, sia_kazi, gpl_94, eclecticcapital, matthewabeck1, emmacui, theshikhai, caseykcaruso",114,https://x.com/i/user/1318419526132862976,"The user's main interests and focus areas appear to be centered around technology, open-source tools, artificial intelligence, reinforcement learning, deep learning models, parallelized inference servers, text generation, RL environments, API development, hackathons, and AI ethics.","['Hugging Face', '@pcuenq', '@reach_vb', '@julien_c', '@ariG23498', '@NousResearch', '@Teknium1', '@Euclaise_', 'Atropos', '@_OliverStanley', 'SOTA Gear', 'Guardian of Hermes', '@gabe_grand', 'MIT PPL team', 'Researcher in Residence @yaboilyrical', 'DeepSeek MLA', 'DeepHermes-3-Llama-3.1-405B', 'DeepHermes-3-Llama-3.1-70B', 'DeepHermes-3-Llama-3-8B-Preview', 'DeepHermes-3-Mistral-24B-Preview', 'VeRL', 'Hermes-3-Llama-3.1-405B']"
17468569,Bryan Johnson,Tue Nov 18 19:15:16 +0000 2008,"tarunchitra, hal2001, ShanAggarwal, 0xRickyW, p2fp2e, ed_roman, roshunpatel, 0xRodney, 0xKDOT, feynyman, thejackheavy, calilyliu, cdixon, bhorowitz, ariannasimpson, sriramk, guywuolletjr, eddylazzarin, carrawu, meigga, DarenMatsuoka, kimbatronic, zxocw, JReedRosenthal, xinsong86, heyochristopher, dianacbiggs, gametheorizing, CasperJohansen, melmelmelting, im_manderson, pythianism, adam_badrawi, aeyakovenko, sandeepnailwal, benlakoff, BalderBomans, tomhschmidt, TheOneandOmsy, HadickM, casatay, crainbf, meherroy, Yannimoto, balajis, riabhutoria, DAnconia_Crypto, MoneroMahesh, samiam2194, CharlieSandor, tylev, tim_khoury, JustinBarlow, nakul___gupta, fehrsam, _charlienoyes, gakonst, arjunblj, viktorfischer, emptymetadata, asharoraa, ColtonFConley, KD2Moon, rajgokal, MustafaYilham, rongplace, AlanaDLevin, sreeramkannan, pbartstephens, wbrads, _alekslarsen, _kinjalbshah, FC_0X0, Louissongyz, suji_yan, anildelphi, kevin_kelly_ii, shaughnessy119, zemariamacedo, ceterispar1bus, clwnwrldnjyr, alexgolding_, ivailoj, brxckinridge, lomashuk, sgershuni, artofkot, anjan_vinod, delitzer, josh_felker, 13yearoldvc, ErickNomad, DoveyWan, allenday, ManoppoMarco, jackbplatts, Ivantok4, panekkkk, mohamedffouda, lmrankhan, 0xdjma, DangerWillRobin, degenpapi, zebulgar, kaiynne, hjmomtazi, collectionist, shreyansh_27, KyleSamani, tusharjain_, mattshap1, michaelh_0g, benmeyer154, dotcuriouscat, avichal, MariaShen, puntium, SherpaHill, camillionaire_m, Rewkang, stonecoldpat0, blockhiro, CarlKVogel, aaronmkern, fiskantes, ballsyalchemist, Chloeeewrx_, DCbuild3r, MikeSilagadze, zsparta, iamdonho, willwangtf, LucidMasi, aweissman, tekinsalimi, sia_kazi, gpl_94, stefancoh, emmacui, caseykcaruso",140,https://x.com/i/user/17468569,"The user's main interests and focus areas appear to revolve around health and wellness, particularly focusing on fertility, detoxification, nutrition, and sleep optimization. They are also interested in cognitive performance, mental clarity, and the impact of various lifestyle choices on overall well-being.","['Titanic', 'S100B', 'Blueprint Quantified', 'Wellness CORE+ Original', 'Nutro Natural Choice Small Breed', 'Blue Buffalo Homestyle Senior', 'Royal Canin Size Health Medium', 'Pedigree Small Dog “Grilled Steak & Veg”', 'Purina Friskies Surfin’ & Turfin’', 'Crispim et al.', ""Don't Die"", '2500', '85% cotton and 15% polyester', 'f2f connection']"
259394489,Matt Walsh,Tue Mar 01 20:46:15 +0000 2011,"tarunchitra, ShanAggarwal, HoolieG, jonathankingvc, roshunpatel, hsinjuchuang, robertjcho, thejackheavy, eddylazzarin, carrawu, alive_eth, lalleclausen, dianacbiggs, im_manderson, pythianism, RoyLearner, b_potts23, aeyakovenko, TrustlessState, benlakoff, veradittakit, BalderBomans, tomhschmidt, HadickM, pat_goodridge, meherroy, nic__carter, riabhutoria, seanjudgeciv, EvgenyGaevoy, YoannTurpin1, emgurevich, ronwhammond, DAnconia_Crypto, MoneroMahesh, samiam2194, CharlieSandor, mcasto_, Aryonchain, tim_khoury, JustinBarlow, arjunblj, viktorfischer, HassanBassiri, kelicallaghan, KD2Moon, jchervinsky, gham1lt0n, sreeramkannan, pbartstephens, wbrads, _alekslarsen, _kinjalbshah, CremeDeLaCrypto, gracedengx, novogratz, intangiblecoins, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, alexgolding_, menzel_clayton, rachaelrad, AdrianUberto, anjan_vinod, delitzer, ManoppoMarco, jackbplatts, panekkkk, mohamedffouda, DangerWillRobin, JoeLallouz, jedbreed, hjmomtazi, KyleSamani, mattshap1, jubos, avichal, merschmax_, blockhiro, mdudas, aaronmkern, will__price, AshAEgan, katherineykwu, dberenzon, mountainwaterpi, DannySursock, LexSokolin, nickgrossman, stefancoh, mikojava, ETM612, BronheimDaniel, _LewisHarland_",96,https://x.com/i/user/259394489,"The user's main interests and focus areas appear to revolve around stablecoins, blockchain technology, digital assets, and cryptocurrency regulations. They are actively engaged in discussions around the growth and adoption of stablecoins, the impact of legislative acts like the GENIUS Act on the stablecoin ecosystem, and the potential implications of stablecoins on the global financial system.","['Meanwhile Life', 'The Tie', 'Dynamic', 'Artemis', 'Dragonfly', 'Genius Act', 'Intangible Coins', 'Galaxy Research', 'Digital Asset', 'New York Times', 'Tally', 'Arbitrum', 'Uniswap', 'ZkSync', 'Wormhole', 'Eigenlayer', 'Obol Collective', 'AppWorks', '1kx Network', 'Blockchain Capital', 'CyberFund', 'Placeholder VC', 'BitGo', 'Lemniscap', 'Castle Island VC', 'Bloccelerate', 'Canton Network', 'Digital Asset', 'Coinbase', 'FTX', 'Toy Ventures', 'SpaceX', 'HoolieG', 'Brian Foster', 'Matt Walsh']"
36497585,Brianna,Wed Apr 29 22:06:08 +0000 2009,"tarunchitra, hal2001, jonathankingvc, 0xRickyW, chrismaree_, seanbrown_0, roshunpatel, 0xRodney, hsinjuchuang, Mega_Fund, davidfeiock, ariannasimpson, guywuolletjr, eddylazzarin, meigga, DarenMatsuoka, hardhathen, lalleclausen, pet3rpan_, im_manderson, pythianism, RoyLearner, santiagoroel, sandeepnailwal, 0xkenzi, SPLehman, TrustlessState, BalderBomans, 0xsudogm, hildobby_, casatay, pat_goodridge, Yannimoto, riabhutoria, libertas_2035, DAnconia_Crypto, Aryonchain, 0xSamHarrison, _charlienoyes, gakonst, HassanBassiri, asharoraa, arrington, dcfgod, jessewldn, jchervinsky, sreeramkannan, pbartstephens, _alekslarsen, CremeDeLaCrypto, yuan_han_li, Louissongyz, anildelphi, YanLiberman, shaughnessy119, zemariamacedo, alexgolding_, menzel_clayton, katie_haun, brxckinridge, sgershuni, anjan_vinod, notscottmoore, delitzer, 13yearoldvc, brockjelmore, 0xThoor, DoveyWan, panekkkk, DangerWillRobin, degenpapi, rushimanche, SmokeyTheBera, JoeLallouz, MariaShen, merschmax_, camillionaire_m, will__price, DCbuild3r, AshAEgan, katherineykwu, mountainwaterpi, LexSokolin, LucidMasi, sia_kazi, alexhevans, mikojava, _LewisHarland_, caseykcaruso",89,https://x.com/i/user/36497585,"The user's main interests seem to revolve around AI, crypto, DeFi, and blockchain technology. They are actively involved in building projects at the intersection of artificial intelligence and cryptocurrency, focusing on smart contracts, full-stack development, and innovative agent technology. The user is also engaged in discussions about the future of AI agents, autonomous decision-making, and the evolving landscape of decentralized finance.","['Aave', 'FireblocksHQ', 'Ethena Labs', 'Chainlink', 'CertoraInc', 'Zksync', 'zkBri', 'SagivMooly', 'Montyly', 'EthereumDenver', 'Vyas Krishnan', 'AiFi', 'Brian Armstrong', 'Coinbase', 'Morpho', 'CAP Labs', 'Eigenlayer', 'LayerZero_Labs', 'PrimordialAA', 'SmokeyTheBera', 'Ryanzarick', 'MaybeMaxPower', 'Nobel Prize', 'Sreeram Kannan', 'Soubhik Deb']"
1361623863629516808,jessy,Tue Feb 16 10:30:12 +0000 2021,"tarunchitra, hal2001, 0xRickyW, chrismaree_, seanbrown_0, 0xRodney, hsinjuchuang, herbiefu, davidfeiock, eddylazzarin, carrawu, alive_eth, meigga, _weidai, dianacbiggs, pet3rpan_, Mikey0x_, melmelmelting, tumilett, RoyLearner, aeyakovenko, akshat_hk, SPLehman, TrustlessState, benlakoff, veradittakit, nihal_maunder, tomhschmidt, hildobby_, pat_goodridge, Yannimoto, riabhutoria, tim_khoury, nakul___gupta, fehrsam, FrankieIsLost, arjunblj, caitlinxyz, HassanBassiri, chloejiani, asharoraa, kelicallaghan, 0xAikoDai, jchervinsky, Derekmw23, gham1lt0n, sreeramkannan, pbartstephens, _alekslarsen, _kinjalbshah, yuan_han_li, Louissongyz, linsajiao, minta0103, LukeWasm, gracedengx, suji_yan, anildelphi, CannnGurel, menzel_clayton, brxckinridge, artofkot, notscottmoore, delitzer, josh_felker, brockjelmore, 0xThoor, 0xtony0x, ManoppoMarco, panekkkk, lmrankhan, qwqiao, 0xdjma, DangerWillRobin, stutireal, SmokeyTheBera, jedbreed, 0xHoward_Peng, RyanCrucible, dotcuriouscat, avichal, MariaShen, camillionaire_m, blockhiro, ballsyalchemist, Chloeeewrx_, DCbuild3r, AshAEgan, mountainwaterpi, katiewav, willwangtf, YorkZhu2, LucidMasi, gpl_94, theo_diamandis, GuilleAngeris, BronheimDaniel",97,https://x.com/i/user/1361623863629516808,"The user's main interests and focus areas seem to be centered around AI, blockchain, startups, tech, crypto, venture capital, and building ecosystems. They are highly engaged with content related to AI projects, tokens, companies, and VC initiatives. The user appears to be involved in the tech industry, possibly in roles related to ecosystem building, startup scaling, and strategic decision-making.","['13yearoldvc', 'GTM', 'renckorzay', 'autonomous markets', 'elevenlabsio', '11ai', 'bittensorai', 'Mira_Network', '0xBebis_', 'Crypto', 'AI', 'michaeltaolor', 'CreatorBid', 'PrimeIntellect', 'SYNTHETIC-2', 'eigenlayer', 'VIBEscore', 'peaq', 'Machine RWAs', 'comput3ai', 'flock_io', 'ronbodkin', 'Verifiable Compute', 'SentientAGI', 'Jessy', 'AVS community', 'EigenLayer', 'Substack', 'startups', 'Tech']"
3265756934,sam.frax,Thu Jul 02 05:33:42 +0000 2015,"tarunchitra, ShanAggarwal, jonathankingvc, p2fp2e, odagius, chrismaree_, seanbrown_0, roshunpatel, 0xRodney, hsinjuchuang, herbiefu, cdixon, guywuolletjr, eddylazzarin, meigga, JReedRosenthal, lalleclausen, gametheorizing, melmelmelting, im_manderson, pythianism, RoyLearner, adam_badrawi, aeyakovenko, santiagoroel, sandeepnailwal, TrustlessState, RyanSAdams, benlakoff, lstephanian, hosseeb, tomhschmidt, TheOneandOmsy, 0xsudogm, HadickM, hildobby_, Yannimoto, nic__carter, DAnconia_Crypto, samiam2194, mcasto_, JustinBarlow, FrankieIsLost, danrobinson, _charlienoyes, caitlinxyz, _Dave__White_, 0xalpo, HassanBassiri, arrington, kelicallaghan, MapleLeafCap, rajgokal, _jaechung, dcfgod, rongplace, jchervinsky, Derekmw23, gham1lt0n, sreeramkannan, pbartstephens, _alekslarsen, LukeWasm, suji_yan, novogratz, YanLiberman, shaughnessy119, zemariamacedo, ceterispar1bus, clwnwrldnjyr, alexgolding_, ivailoj, lomashuk, artofkot, anjan_vinod, 13yearoldvc, 0xThoor, DoveyWan, YettaSing, 0xtony0x, ManoppoMarco, Btman_Jeff, allen_su1024, Warren_XF, Dennyjason2, Ivantok4, panekkkk, lmrankhan, qwqiao, 0xdjma, stutireal, degenpapi, rushimanche, SmokeyTheBera, joeykrug, kaiynne, KyleSamani, gdog97_, dotcuriouscat, jubos, avichal, MariaShen, 0xren_cf, puntium, camillionaire_m, Rewkang, roder1k, blockhiro, CarlKVogel, fiskantes, ballsyalchemist, DCbuild3r, 0xdenniswon, dberenzon, mountainwaterpi, nickgrossman, tekinsalimi, sia_kazi, BronheimDaniel, _LewisHarland_",120,https://x.com/i/user/3265756934,"The user's main interests and focus areas seem to revolve around stablecoins, decentralized finance (DeFi), regulatory developments in the crypto space, and discussions around digital dollars. They are particularly interested in projects like Fraxfinance, Aave, and specific legislation such as the Genius Act. Additionally, they are engaged with conversations about stablecoin design, regulations, and the potential impact of stablecoins on the traditional financial system.","['Fraxfinance', 'Aave', 'Sam Kazemian', 'Genius Act', 'USD', 'JD Vance', 'Stani Kulechov', 'USDC', 'USDT']"
3349470987,Alex Blania,Sun Jun 28 18:31:52 +0000 2015,"tarunchitra, hal2001, MichaelWuAmber, seanbrown_0, herbiefu, davidfeiock, cdixon, sriramk, eddylazzarin, carrawu, alive_eth, meigga, DarenMatsuoka, kimbatronic, gametheorizing, im_manderson, RoyLearner, b_potts23, aeyakovenko, TrustlessState, RyanSAdams, benlakoff, tomhschmidt, 0xsudogm, Yannimoto, riabhutoria, DAnconia_Crypto, JustinBarlow, fehrsam, _charlienoyes, gakonst, arjunblj, 0xalpo, asharoraa, kelicallaghan, KD2Moon, jessewldn, jchervinsky, AlanaDLevin, calebshough, sreeramkannan, pbartstephens, _alekslarsen, _kinjalbshah, CremeDeLaCrypto, yuan_han_li, suji_yan, anildelphi, zemariamacedo, CannnGurel, PaulTaylorVC, diogomonica, rachaelrad, brxckinridge, lomashuk, artofkot, anjan_vinod, notscottmoore, ManoppoMarco, jackbplatts, lmrankhan, collectionist, shreyansh_27, KyleSamani, MariaShen, 0xren_cf, merschmax_, camillionaire_m, Rewkang, blockhiro, fiskantes, Chloeeewrx_, DCbuild3r, iamdonho, willwangtf, nickgrossman, alexhevans, stefancoh, theo_diamandis, mandyzcamp, GuilleAngeris, eclecticcapital, Issa_Issa_Z",83,https://x.com/i/user/3349470987,"The user's main interests and focus areas seem to revolve around blockchain technology, cryptocurrency projects such as Worldcoin, investments, events like SolanaConf, and partnerships with notable individuals like Ben Horowitz and organizations like Coinbase. They also express excitement about advancements in technology and the implementation of Proof of Human in various applications.","['Worldcoin', 'World Chain', 'Ethereum', 'Optimism network', 'SolanaConf', 'Proof of Human', 'AI', 'Ben Horowitz', 'Tiago Sada', 'Coinbase', 'Sam Altman', 'Marc Novendstern', 'Chris Brandl', 'Philipp Zipper', 'Florian Bodensteiner', 'Sandro Herbig', 'Orb', 'Christian Catalini', 'Spencer Rascoff', 'Match']"
267691656,Yuan Han Li,Thu Mar 17 11:12:52 +0000 2011,"tarunchitra, hal2001, seanbrown_0, 0xRodney, hsinjuchuang, herbiefu, feynyman, guywuolletjr, lukejdpearson, _weidai, pet3rpan_, rajivpoc, RoyLearner, b_potts23, aeyakovenko, 0xkenzi, masonnystrom, BalderBomans, tomhschmidt, pat_goodridge, crainbf, Yannimoto, KamBenbrik, riabhutoria, DAnconia_Crypto, JustinBarlow, arjunblj, caitlinxyz, HassanBassiri, samantha_bohbot, chloejiani, MapleLeafCap, KD2Moon, _jaechung, BMANLead, Derekmw23, gham1lt0n, sreeramkannan, pbartstephens, wbrads, _alekslarsen, _kinjalbshah, CremeDeLaCrypto, Louissongyz, gracedengx, willnuelle, ceterispar1bus, alexgolding_, menzel_clayton, brxckinridge, 13yearoldvc, 0xtony0x, ManoppoMarco, stutireal, rushimanche, Andrea__Chang, KyleSamani, dotcuriouscat, MariaShen, SherpaHill, will__price, ballsyalchemist, Chloeeewrx_, DCbuild3r, weikengchen, AshAEgan, katherineykwu, dberenzon, mountainwaterpi, katiewav, willwangtf, YorkZhu2, LucidMasi, stefancoh, eclecticcapital, mikojava, EvansHuangfu, ETM612, BronheimDaniel, emmacui, zhao_eth, Issa_Issa_Z",82,https://x.com/i/user/267691656,"The user's main interests seem to revolve around blockchain technology, crypto projects, decentralized finance (DeFi), institutional adoption of crypto, venture capital investments in the crypto space, and partnerships between different companies in the crypto industry.","['Gas Network', 'Terminal', 'Github', 'Andy', 'GTE', 'Paradigm', 'KaitoAI', 'Boundless', 'Eigenlayer', 'EigenCloud', 'Sreeram Kannan', 'BCAP', 'OneBalance_io', 'Namada', 'Noble_xyz', 'Solana', 'DriftProtocol', 'Drift Institutional', 'Apollo', 'ACRED', 'Securitize', 'KaiaChain', 'LINE', 'Josh Rivera', 'SECGov', 'Kaia', '1kxnetwork', 'GalaxyHQ', 'The Spartan Group', 'IDG Capital', 'Mirana', 'SNZ Holding', 'Comma3vc', 'Caladanxyz', 'LingfengCapital', 'Waterdripfund', 'MVenturesLabs']"
